#feat_name,source_int,mapped_int,source_id,mapped_id,source_length,mapped_length,source_start,source_stop,source_strand,source_sub_start,source_sub_stop,mapped_start,mapped_stop,mapped_strand,coverage,recip,asm_unit
Line:1,1,NULL,NW_022145205,NULL,1,NULL,58604,58604,+,NOMAP,NOALIGN,,,,,,
Line:3293,1,2,NW_022145615,NW_003577159.1,1,1,11099001,11099001,+,11099001,11099001,726846,726846,+,1,First Pass,Primary Assembly
Line:3294,1,1,NW_022145615,NW_003577362.1,1,1,11099323,11099323,+,11099323,11099323,310576,310576,-,1,Second Pass,Primary Assembly
Line:3294,1,2,NW_022145615,NW_003577159.1,1,1,11099323,11099323,+,11099323,11099323,727169,727169,+,1,First Pass,Primary Assembly
Line:3295,1,1,NW_022145615,NW_003580440.1,1,1,11176751,11176751,+,11176751,11176751,40054,40054,-,1,Second Pass,Primary Assembly
Line:3295,1,2,NW_022145615,NW_003577537.1,1,1,11176751,11176751,+,11176751,11176751,14922,14922,-,1,First Pass,Primary Assembly
Line:3296,1,1,NW_022145615,NW_003578309.1,1,1,11407648,11407648,+,11407648,11407648,86656,86656,+,1,First Pass,Primary Assembly
Line:3297,1,1,NW_022145615,NW_003577051.1,1,1,11691356,11691356,+,11691356,11691356,1346362,1346362,-,1,First Pass,Primary Assembly
Line:3298,1,NULL,NW_022145615,NULL,1,NULL,11872394,11872394,+,NOMAP,ALIGNGAP,,,,,,
Line:3299,1,1,NW_022145615,NW_003578174.1,1,1,12053367,12053367,+,12053367,12053367,86390,86390,-,1,First Pass,Primary Assembly
Line:3300,1,1,NW_022145615,NW_003577333.1,1,1,13396204,13396204,+,13396204,13396204,577422,577422,-,1,First Pass,Primary Assembly
Line:3301,1,1,NW_022145615,NW_003577333.1,1,1,13415026,13415026,+,13415026,13415026,558212,558212,-,1,First Pass,Primary Assembly
Line:3302,1,1,NW_022145615,NW_003577001.1,1,1,13470915,13470915,+,13470915,13470915,821037,821037,-,1,First Pass,Primary Assembly
Line:3303,1,1,NW_022145615,NW_003577001.1,1,1,13475255,13475255,+,13475255,13475255,816378,816378,-,1,First Pass,Primary Assembly
Line:3304,1,1,NW_022145615,NW_003577001.1,1,1,13481222,13481222,+,13481222,13481222,810480,810480,-,1,First Pass,Primary Assembly
Line:3305,1,1,NW_022145615,NW_003577001.1,1,1,13532854,13532854,+,13532854,13532854,758298,758298,-,1,First Pass,Primary Assembly
Line:3306,1,1,NW_022145615,NW_003577333.1,1,1,13568395,13568395,+,13568395,13568395,476185,476185,-,1,First Pass,Primary Assembly
Line:3307,1,1,NW_022145615,NW_003577333.1,1,1,13569536,13569536,+,13569536,13569536,475044,475044,-,1,First Pass,Primary Assembly
Line:3308,1,1,NW_022145615,NW_003577333.1,1,1,13573841,13573841,+,13573841,13573841,471176,471176,-,1,First Pass,Primary Assembly
Line:3309,1,1,NW_022145615,NW_003577333.1,1,1,13574017,13574017,+,13574017,13574017,471000,471000,-,1,First Pass,Primary Assembly
Line:3310,1,1,NW_022145615,NW_003577333.1,1,1,13604612,13604612,+,13604612,13604612,440387,440387,-,1,First Pass,Primary Assembly
Line:3311,1,1,NW_022145615,NW_003577333.1,1,1,13604740,13604740,+,13604740,13604740,440259,440259,-,1,First Pass,Primary Assembly
Line:3312,1,1,NW_022145615,NW_003577333.1,1,1,13628035,13628035,+,13628035,13628035,412753,412753,-,1,First Pass,Primary Assembly
Line:3313,1,1,NW_022145615,NW_003577333.1,1,1,13634105,13634105,+,13634105,13634105,406681,406681,-,1,First Pass,Primary Assembly
Line:3314,1,1,NW_022145615,NW_003577333.1,1,1,13635792,13635792,+,13635792,13635792,404994,404994,-,1,First Pass,Primary Assembly
Line:3315,1,1,NW_022145615,NW_003577333.1,1,1,13663574,13663574,+,13663574,13663574,377902,377902,-,1,First Pass,Primary Assembly
Line:3316,1,1,NW_022145615,NW_003577333.1,1,1,13668159,13668159,+,13668159,13668159,373317,373317,-,1,First Pass,Primary Assembly
Line:3317,1,1,NW_022145615,NW_003577333.1,1,1,13674442,13674442,+,13674442,13674442,367009,367009,-,1,First Pass,Primary Assembly
Line:3318,1,1,NW_022145615,NW_003577240.1,1,1,14621061,14621061,+,14621061,14621061,452597,452597,+,1,First Pass,Primary Assembly
Line:3319,1,1,NW_022145615,NW_003578511.1,1,1,14751066,14751066,+,14751066,14751066,118648,118648,-,1,Second Pass,Primary Assembly
Line:3319,1,2,NW_022145615,NW_003577393.1,1,1,14751066,14751066,+,14751066,14751066,203446,203446,+,1,First Pass,Primary Assembly
Line:3320,1,1,NW_022145615,NW_003578511.1,1,1,14751986,14751986,+,14751986,14751986,117739,117739,-,1,Second Pass,Primary Assembly
Line:3320,1,2,NW_022145615,NW_003577393.1,1,1,14751986,14751986,+,14751986,14751986,204366,204366,+,1,First Pass,Primary Assembly
Line:3321,1,1,NW_022145615,NW_003578339.1,1,1,15312938,15312938,+,15312938,15312938,101470,101470,+,1,First Pass,Primary Assembly
Line:3322,1,1,NW_022145615,NW_003578339.1,1,1,15316406,15316406,+,15316406,15316406,105077,105077,+,1,First Pass,Primary Assembly
Line:3323,1,1,NW_022145615,NW_003593176.1,1,1,15444947,15444947,+,15444947,15444947,156,156,+,1,First Pass,Primary Assembly
Line:3323,1,2,NW_022145615,NW_003579261.1,1,1,15444947,15444947,+,15444947,15444947,9267,9267,+,1,Second Pass,Primary Assembly
Line:3324,1,1,NW_022145615,NW_003593176.1,1,1,15445215,15445215,+,15445215,15445215,405,405,+,1,First Pass,Primary Assembly
Line:3324,1,2,NW_022145615,NW_003579261.1,1,1,15445215,15445215,+,15445215,15445215,9535,9535,+,1,Second Pass,Primary Assembly
Line:3325,1,1,NW_022145615,NW_003578005.1,1,1,16402647,16402647,+,16402647,16402647,131660,131660,-,1,First Pass,Primary Assembly
Line:3325,1,2,NW_022145615,NW_003577047.1,1,1,16402647,16402647,+,16402647,16402647,560847,560847,-,1,Second Pass,Primary Assembly
Line:3326,1,1,NW_022145615,NW_003578005.1,1,1,16402746,16402746,+,16402746,16402746,131561,131561,-,1,First Pass,Primary Assembly
Line:3326,1,2,NW_022145615,NW_003577047.1,1,1,16402746,16402746,+,16402746,16402746,560748,560748,-,1,Second Pass,Primary Assembly
Line:3327,1,1,NW_022145615,NW_003578005.1,1,1,16411541,16411541,+,16411541,16411541,122751,122751,-,1,First Pass,Primary Assembly
Line:3328,1,1,NW_022145615,NW_003577047.1,1,1,16497306,16497306,+,16497306,16497306,666708,666708,+,1,First Pass,Primary Assembly
Line:3329,1,1,NW_022145615,NW_003577047.1,1,1,16501474,16501474,+,16501474,16501474,673281,673281,+,1,First Pass,Primary Assembly
Line:3330,1,1,NW_022145615,NW_003577047.1,1,1,16533419,16533419,+,16533419,16533419,687891,687891,+,1,First Pass,Primary Assembly
Line:3331,1,1,NW_022145615,NW_003577047.1,1,1,16533669,16533669,+,16533669,16533669,688141,688141,+,1,First Pass,Primary Assembly
Line:3332,1,1,NW_022145615,NW_003577047.1,1,1,16534521,16534521,+,16534521,16534521,688992,688992,+,1,First Pass,Primary Assembly
Line:3333,1,1,NW_022145615,NW_003577047.1,1,1,16534634,16534634,+,16534634,16534634,689105,689105,+,1,First Pass,Primary Assembly
Line:3334,1,1,NW_022145615,NW_003577047.1,1,1,16536821,16536821,+,16536821,16536821,691297,691297,+,1,First Pass,Primary Assembly
Line:3335,1,1,NW_022145615,NW_003577047.1,1,1,16537722,16537722,+,16537722,16537722,692192,692192,+,1,First Pass,Primary Assembly
Line:3336,1,1,NW_022145615,NW_003577047.1,1,1,16539852,16539852,+,16539852,16539852,694323,694323,+,1,First Pass,Primary Assembly
Line:3337,1,1,NW_022145615,NW_003577047.1,1,1,16542064,16542064,+,16542064,16542064,702363,702363,+,1,First Pass,Primary Assembly
Line:3338,1,1,NW_022145615,NW_003577047.1,1,1,16542349,16542349,+,16542349,16542349,702650,702650,+,1,First Pass,Primary Assembly
Line:3339,1,1,NW_022145615,NW_003577047.1,1,1,16543109,16543109,+,16543109,16543109,703410,703410,+,1,First Pass,Primary Assembly
Line:3340,1,1,NW_022145615,NW_003577047.1,1,1,16548934,16548934,+,16548934,16548934,708728,708728,+,1,First Pass,Primary Assembly
Line:3341,1,1,NW_022145615,NW_003577047.1,1,1,16549085,16549085,+,16549085,16549085,708879,708879,+,1,First Pass,Primary Assembly
Line:3342,1,1,NW_022145615,NW_003577047.1,1,1,16549535,16549535,+,16549535,16549535,709333,709333,+,1,First Pass,Primary Assembly
Line:3343,1,1,NW_022145615,NW_003577047.1,1,1,16573657,16573657,+,16573657,16573657,732751,732751,+,1,First Pass,Primary Assembly
Line:3344,1,1,NW_022145615,NW_003577047.1,1,1,16690646,16690646,+,16690646,16690646,875546,875546,+,1,First Pass,Primary Assembly
Line:3345,1,1,NW_022145615,NW_003577047.1,1,1,16917415,16917415,+,16917415,16917415,1079880,1079880,+,1,First Pass,Primary Assembly
Line:3346,1,1,NW_022145615,NW_003577610.1,1,1,16967272,16967272,+,16967272,16967272,152338,152338,+,1,First Pass,Primary Assembly
Line:3347,1,1,NW_022145615,NW_003577610.1,1,1,17195268,17195268,+,17195268,17195268,382879,382879,+,1,First Pass,Primary Assembly
Line:3348,1,1,NW_022145615,NW_003577610.1,1,1,17196870,17196870,+,17196870,17196870,384586,384586,+,1,First Pass,Primary Assembly
Line:3349,1,1,NW_022145615,NW_003577301.1,1,1,17677691,17677691,+,17677691,17677691,359271,359271,+,1,First Pass,Primary Assembly
Line:3350,1,1,NW_022145615,NW_003577301.1,1,1,17677741,17677741,+,17677741,17677741,359321,359321,+,1,First Pass,Primary Assembly
Line:3351,1,1,NW_022145615,NW_003577301.1,1,1,17845819,17845819,+,17845819,17845819,539059,539059,+,1,First Pass,Primary Assembly
Line:3352,1,1,NW_022145615,NW_003577036.1,1,1,18234889,18234889,+,18234889,18234889,182287,182287,-,1,First Pass,Primary Assembly
Line:3353,1,1,NW_022145615,NW_003577036.1,1,1,18259719,18259719,+,18259719,18259719,157830,157830,-,1,First Pass,Primary Assembly
Line:3354,1,1,NW_022145615,NW_003577009.1,1,1,18525835,18525835,+,18525835,18525835,182281,182281,+,1,First Pass,Primary Assembly
Line:3355,1,NULL,NW_022145615,NULL,1,NULL,18530891,18530891,+,NOMAP,ALIGNGAP,,,,,,
Line:3356,1,1,NW_022145615,NW_003577009.1,1,1,18755444,18755444,+,18755444,18755444,385138,385138,+,1,First Pass,Primary Assembly
Line:3357,1,1,NW_022145615,NW_003577009.1,1,1,18780441,18780441,+,18780441,18780441,412107,412107,+,1,First Pass,Primary Assembly
Line:3358,1,1,NW_022145615,NW_003577009.1,1,1,18792857,18792857,+,18792857,18792857,425558,425558,+,1,First Pass,Primary Assembly
Line:3359,1,1,NW_022145615,NW_003577009.1,1,1,18863249,18863249,+,18863249,18863249,492705,492705,+,1,First Pass,Primary Assembly
Line:3360,1,1,NW_022145615,NW_003577009.1,1,1,18871428,18871428,+,18871428,18871428,501002,501002,+,1,First Pass,Primary Assembly
Line:3361,1,1,NW_022145615,NW_003577009.1,1,1,18906555,18906555,+,18906555,18906555,531105,531105,+,1,First Pass,Primary Assembly
Line:3362,1,1,NW_022145615,NW_003577009.1,1,1,18928767,18928767,+,18928767,18928767,559657,559657,+,1,First Pass,Primary Assembly
Line:3363,1,1,NW_022145615,NW_003577009.1,1,1,18955199,18955199,+,18955199,18955199,577574,577574,+,1,First Pass,Primary Assembly
Line:3364,1,1,NW_022145615,NW_003577009.1,1,1,18965572,18965572,+,18965572,18965572,587495,587495,+,1,First Pass,Primary Assembly
Line:3365,1,1,NW_022145615,NW_003577009.1,1,1,18998538,18998538,+,18998538,18998538,619044,619044,+,1,First Pass,Primary Assembly
Line:3366,1,1,NW_022145615,NW_003577637.1,1,1,19027297,19027297,+,19027297,19027297,178677,178677,+,1,First Pass,Primary Assembly
Line:3367,1,1,NW_022145615,NW_003577637.1,1,1,19027613,19027613,+,19027613,19027613,178992,178992,+,1,First Pass,Primary Assembly
Line:3368,1,1,NW_022145615,NW_003577009.1,1,1,19085679,19085679,+,19085679,19085679,714092,714092,+,1,First Pass,Primary Assembly
Line:3369,1,1,NW_022145615,NW_003577009.1,1,1,19112182,19112182,+,19112182,19112182,756136,756136,+,1,First Pass,Primary Assembly
Line:3370,1,1,NW_022145615,NW_003577009.1,1,1,19219190,19219190,+,19219190,19219190,867136,867136,+,1,First Pass,Primary Assembly
Line:3371,1,1,NW_022145615,NW_003577009.1,1,1,19220091,19220091,+,19220091,19220091,868037,868037,+,1,First Pass,Primary Assembly
Line:3372,1,1,NW_022145615,NW_003577009.1,1,1,19220097,19220097,+,19220097,19220097,868043,868043,+,1,First Pass,Primary Assembly
Line:3373,1,1,NW_022145615,NW_003577009.1,1,1,19226876,19226876,+,19226876,19226876,874529,874529,+,1,First Pass,Primary Assembly
Line:3374,1,1,NW_022145615,NW_003577009.1,1,1,19227267,19227267,+,19227267,19227267,874920,874920,+,1,First Pass,Primary Assembly
Line:3375,1,1,NW_022145615,NW_003577009.1,1,1,19231005,19231005,+,19231005,19231005,879711,879711,+,1,First Pass,Primary Assembly
Line:3376,1,1,NW_022145615,NW_003577009.1,1,1,19231788,19231788,+,19231788,19231788,880494,880494,+,1,First Pass,Primary Assembly
Line:3377,1,1,NW_022145615,NW_003577009.1,1,1,19232130,19232130,+,19232130,19232130,880836,880836,+,1,First Pass,Primary Assembly
Line:3378,1,1,NW_022145615,NW_003577009.1,1,1,19232346,19232346,+,19232346,19232346,881052,881052,+,1,First Pass,Primary Assembly
Line:3379,1,1,NW_022145615,NW_003577009.1,1,1,19233591,19233591,+,19233591,19233591,882297,882297,+,1,First Pass,Primary Assembly
Line:3380,1,1,NW_022145615,NW_003577009.1,1,1,19234240,19234240,+,19234240,19234240,882946,882946,+,1,First Pass,Primary Assembly
Line:3381,1,1,NW_022145615,NW_003577009.1,1,1,19235310,19235310,+,19235310,19235310,884016,884016,+,1,First Pass,Primary Assembly
Line:3382,1,1,NW_022145615,NW_003577009.1,1,1,19235944,19235944,+,19235944,19235944,884650,884650,+,1,First Pass,Primary Assembly
Line:3383,1,1,NW_022145615,NW_003577009.1,1,1,19321467,19321467,+,19321467,19321467,967638,967638,+,1,First Pass,Primary Assembly
Line:3384,1,1,NW_022145615,NW_003577009.1,1,1,19321553,19321553,+,19321553,19321553,967724,967724,+,1,First Pass,Primary Assembly
Line:3385,1,1,NW_022145615,NW_003577761.1,1,1,19448542,19448542,+,19448542,19448542,31442,31442,-,1,First Pass,Primary Assembly
Line:3386,1,1,NW_022145615,NW_003577056.1,1,1,19624503,19624503,+,19624503,19624503,1441467,1441467,-,1,First Pass,Primary Assembly
Line:3387,1,1,NW_022145615,NW_003577238.1,1,1,20074421,20074421,+,20074421,20074421,291499,291499,+,1,First Pass,Primary Assembly
Line:3388,1,1,NW_022145615,NW_003577238.1,1,1,20074469,20074469,+,20074469,20074469,291547,291547,+,1,First Pass,Primary Assembly
Line:3389,1,1,NW_022145615,NW_003577364.1,1,1,20082164,20082164,+,20082164,20082164,39003,39003,-,1,First Pass,Primary Assembly
Line:3390,1,1,NW_022145615,NW_003577238.1,1,1,20128694,20128694,+,20128694,20128694,348222,348222,+,1,First Pass,Primary Assembly
Line:3391,1,1,NW_022145615,NW_003577238.1,1,1,20144993,20144993,+,20144993,20144993,364462,364462,+,1,First Pass,Primary Assembly
Line:3392,1,1,NW_022145615,NW_003585191.1,1,1,20171041,20171041,+,20171041,20171041,1223,1223,-,1,First Pass,Primary Assembly
Line:3392,1,2,NW_022145615,NW_003577238.1,1,1,20171041,20171041,+,20171041,20171041,391998,391998,+,1,Second Pass,Primary Assembly
Line:3393,1,1,NW_022145615,NW_003578070.1,1,1,20220386,20220386,+,20220386,20220386,4560,4560,+,1,First Pass,Primary Assembly
Line:3394,1,1,NW_022145615,NW_003577901.1,1,1,20280954,20280954,+,20280954,20280954,67034,67034,-,1,First Pass,Primary Assembly
Line:3395,1,1,NW_022145615,NW_003577569.1,1,1,20420814,20420814,+,20420814,20420814,188820,188820,-,1,First Pass,Primary Assembly
Line:3396,1,1,NW_022145615,NW_003577569.1,1,1,20425444,20425444,+,20425444,20425444,184181,184181,-,1,First Pass,Primary Assembly
Line:3396,1,2,NW_022145615,NW_003577025.1,1,1,20425444,20425444,+,20425444,20425444,3623,3623,+,1,Second Pass,Primary Assembly
Line:3397,1,1,NW_022145615,NW_003577029.1,1,1,20670094,20670094,+,20670094,20670094,1296501,1296501,-,1,First Pass,Primary Assembly
Line:3398,1,1,NW_022145615,NW_003577029.1,1,1,21054532,21054532,+,21054532,21054532,888209,888209,-,1,First Pass,Primary Assembly
Line:3399,1,1,NW_022145615,NW_003580288.1,1,1,21114894,21114894,+,21114894,21114894,22463,22463,-,1,First Pass,Primary Assembly
Line:3400,1,1,NW_022145615,NW_003577029.1,1,1,21151583,21151583,+,21151583,21151583,811453,811453,-,1,First Pass,Primary Assembly
Line:3401,1,1,NW_022145615,NW_003577029.1,1,1,21548657,21548657,+,21548657,21548657,407029,407029,-,1,First Pass,Primary Assembly
Line:3402,1,1,NW_022145615,NW_003577029.1,1,1,21563399,21563399,+,21563399,21563399,391533,391533,-,1,First Pass,Primary Assembly
Line:3403,1,1,NW_022145615,NW_003577462.1,1,1,22092973,22092973,+,22092973,22092973,264122,264122,+,1,First Pass,Primary Assembly
Line:3404,1,1,NW_022145615,NW_003577462.1,1,1,22501987,22501987,+,22501987,22501987,652188,652188,+,1,First Pass,Primary Assembly
Line:3405,1,1,NW_022145615,NW_003577462.1,1,1,22509101,22509101,+,22509101,22509101,659305,659305,+,1,First Pass,Primary Assembly
Line:3406,1,1,NW_022145615,NW_003578597.1,1,1,22559400,22559400,+,22559400,22559400,350286,350286,+,1,Second Pass,Primary Assembly
Line:3406,1,2,NW_022145615,NW_003578597.1,1,1,22559400,22559400,+,22559400,22559400,334465,334465,+,1,First Pass,Primary Assembly
Line:3407,1,1,NW_022145615,NW_003577735.1,1,1,22657509,22657509,+,22657509,22657509,20778,20778,-,1,First Pass,Primary Assembly
Line:3408,1,1,NW_022145615,NW_003578852.1,1,1,22742381,22742381,+,22742381,22742381,66449,66449,-,1,First Pass,Primary Assembly
Line:3409,1,1,NW_022145615,NW_003577365.1,1,1,22981307,22981307,+,22981307,22981307,322665,322665,-,1,First Pass,Primary Assembly
Line:3410,1,1,NW_022145615,NW_003577365.1,1,1,23188431,23188431,+,23188431,23188431,177402,177402,-,1,Second Pass,Primary Assembly
Line:3410,1,2,NW_022145615,NW_003577365.1,1,1,23188431,23188431,+,23188431,23188431,166278,166278,-,1,First Pass,Primary Assembly
Line:3411,1,1,NW_022145615,NW_003577365.1,1,1,23240699,23240699,+,23240699,23240699,114943,114943,-,1,First Pass,Primary Assembly
Line:3412,1,1,NW_022145615,NW_003577365.1,1,1,23246626,23246626,+,23246626,23246626,108931,108931,-,1,First Pass,Primary Assembly
Line:3413,1,1,NW_022145615,NW_003578538.1,1,1,23356592,23356592,+,23356592,23356592,111199,111199,-,1,Second Pass,Primary Assembly
Line:3413,1,2,NW_022145615,NW_003578538.1,1,1,23356592,23356592,+,23356592,23356592,85105,85105,-,1,First Pass,Primary Assembly
Line:3413,1,3,NW_022145615,NW_003577365.1,1,1,23356592,23356592,+,23356592,23356592,11401,11401,-,1,Second Pass,Primary Assembly
Line:3414,1,1,NW_022145615,NW_003577906.1,1,1,23578625,23578625,+,23578625,23578625,453350,453350,-,1,First Pass,Primary Assembly
Line:3415,1,1,NW_022145615,NW_003577906.1,1,1,23737162,23737162,+,23737162,23737162,284505,284505,-,1,First Pass,Primary Assembly
Line:3416,1,1,NW_022145615,NW_003577906.1,1,1,23775548,23775548,+,23775548,23775548,246953,246953,-,1,First Pass,Primary Assembly
Line:3417,1,1,NW_022145615,NW_003584021.1,1,1,23780760,23780760,+,23780760,23780760,44179,44179,+,1,Second Pass,Primary Assembly
Line:3417,1,2,NW_022145615,NW_003577906.1,1,1,23780760,23780760,+,23780760,23780760,241735,241735,-,1,First Pass,Primary Assembly
Line:3418,1,1,NW_022145615,NW_003577906.1,1,1,23828187,23828187,+,23828187,23828187,188828,188828,-,1,First Pass,Primary Assembly
Line:3419,1,1,NW_022145615,NW_003577906.1,1,1,23835371,23835371,+,23835371,23835371,181643,181643,-,1,First Pass,Primary Assembly
Line:3420,1,1,NW_022145615,NW_003578126.1,1,1,24943492,24943492,+,24943492,24943492,284984,284984,+,1,First Pass,Primary Assembly
Line:3421,1,1,NW_022145615,NW_003578013.1,1,1,25186603,25186603,+,25186603,25186603,115059,115059,-,1,First Pass,Primary Assembly
Line:3422,1,1,NW_022145615,NW_003578013.1,1,1,25210150,25210150,+,25210150,25210150,86611,86611,-,1,First Pass,Primary Assembly
Line:3423,1,1,NW_022145615,NW_003578013.1,1,1,25210633,25210633,+,25210633,25210633,86128,86128,-,1,First Pass,Primary Assembly
Line:3424,1,1,NW_022145615,NW_003578013.1,1,1,25228902,25228902,+,25228902,25228902,64397,64397,-,1,First Pass,Primary Assembly
Line:3425,1,1,NW_022145615,NW_003577416.1,1,1,25400393,25400393,+,25400393,25400393,141856,141856,+,1,First Pass,Primary Assembly
Line:3426,1,1,NW_022145615,NW_003577416.1,1,1,25414631,25414631,+,25414631,25414631,156109,156109,+,1,First Pass,Primary Assembly
Line:3427,1,1,NW_022145615,NW_003577416.1,1,1,25457852,25457852,+,25457852,25457852,200450,200450,+,1,First Pass,Primary Assembly
Line:3428,1,1,NW_022145615,NW_003577416.1,1,1,25464145,25464145,+,25464145,25464145,208382,208382,+,1,First Pass,Primary Assembly
Line:3429,1,1,NW_022145615,NW_003577416.1,1,1,25660703,25660703,+,25660703,25660703,408860,408860,+,1,First Pass,Primary Assembly
Line:3430,1,1,NW_022145615,NW_003577416.1,1,1,25662500,25662500,+,25662500,25662500,410649,410649,+,1,First Pass,Primary Assembly
Line:3431,1,1,NW_022145615,NW_003577416.1,1,1,25700052,25700052,+,25700052,25700052,450148,450148,+,1,First Pass,Primary Assembly
Line:3432,1,1,NW_022145615,NW_003577192.1,1,1,26051012,26051012,+,26051012,26051012,208066,208066,+,1,First Pass,Primary Assembly
